Origin,Destination,Company,DepartureTime,ArrivalTime,DurationTime,FlightPrice,
MAA,BOM,IndiGo ,13:10,15:05,1h 55m,"1,939",
MAA,BOM,IndiGo ,7:05,9:05,2h,"1,939",
BOM,MAA,IndiGo ,16:25,18:15,1h 50m,"2,006",
BOM,MAA,IndiGo ,21:25,23:15,1h 50m,"2,006",
BOM,MAA,IndiGo ,15:15,17:10,1h 55m,"2,006",
BOM,MAA,IndiGo ,19:30,21:35,2h 05m,"1,890",
BOM,MAA,Go First ,20:15,22:20,2h 05m,"1,888",
BOM,MAA,SpiceJet ,19:30,21:20,1h 50m,"2,194",
BOM,MAA,Air India ,9:00,10:55,1h 55m,"1,890",
BOM,MAA,Go First ,5:50,7:40,1h 50m,"1,888",
BOM,MAA,Vistara ,6:45,8:50,2h 05m,"1,976",
BOM,MAA,Vistara ,9:45,11:50,2h 05m,"1,976",
BOM,MAA,IndiGo ,10:30,12:30,2h,"1,890",
BOM,MAA,IndiGo ,4:35,6:30,1h 55m,"1,890",
BOM,MAA,SpiceJet ,6:00,8:00,2h,"2,194",
BOM,MAA,IndiGo ,7:15,9:15,2h,"2,417",
MAA,BOM,Vistara ,20:30,22:35,2h 05m,"1,916",
MAA,BOM,IndiGo ,17:50,19:45,1h 55m,"1,939",
MAA,BOM,IndiGo ,22:15,0:20,2h 05m,"1,830",
MAA,BOM,IndiGo ,18:45,20:45,2h,"1,939",
MAA,BOM,SpiceJet ,21:50,23:50,2h,"2,100",
MAA,BOM,Vistara ,9:45,11:40,1h 55m,"1,916",
MAA,BOM,Go First ,5:00,6:50,1h 50m,"1,828",
MAA,BOM,Vistara ,7:00,9:00,2h,"1,916",
MAA,BOM,Vistara ,12:30,14:30,2h,"1,916",
MAA,BOM,IndiGo ,4:45,6:35,1h 50m,"1,830",
MAA,BOM,Go First ,13:45,15:40,1h 55m,"1,828",
MAA,BOM,Air India ,14:55,17:05,2h 10m,"1,830",
MAA,BOM,IndiGo ,9:40,11:35,1h 55m,"1,939",
MAA,BOM,IndiGo ,13:10,15:05,1h 55m,"1,939",
MAA,BOM,SpiceJet ,6:25,8:20,1h 55m,"2,100",
MAA,BOM,IndiGo ,7:05,9:05,2h,"2,152",
BOM,MAA,IndiGo ,21:25,23:15,1h 50m,"1,890",
BOM,MAA,IndiGo ,16:25,18:15,1h 50m,"1,890",
BOM,MAA,IndiGo ,15:15,17:10,1h 55m,"1,890",
BOM,MAA,Vistara ,17:50,19:55,2h 05m,"1,976",
BOM,MAA,Vistara ,21:00,23:05,2h 05m,"1,976",
BOM,MAA,IndiGo ,19:30,21:35,2h 05m,"1,890",
BOM,MAA,Go First ,20:15,22:20,2h 05m,"1,888",
BOM,MAA,SpiceJet ,19:30,21:20,1h 50m,"2,194",
